"Time (ms)","Recording (a.u.)"
2.831357248E2,-5.612185225E-3
2.831565590E2,-6.065410562E-3
2.831773931E2,-6.737991236E-3
2.831982272E2,-7.217028178E-3
2.832190613E2,-7.476214319E-3
2.832398955E2,-7.783638779E-3
2.832607296E2,-8.003492840E-3
2.832815637E2,-7.986819372E-3
2.833023978E2,-7.928816602E-3
2.833232319E2,-8.105244488E-3
2.833440661E2,-8.116068318E-3
2.833649002E2,-7.536870893E-3
2.833857343E2,-6.788997445E-3
2.834065684E2,-6.258975714E-3
2.834274026E2,-5.781364627E-3
2.834482367E2,-4.927347880E-3
2.834690708E2,-3.740092274E-3
2.834899049E2,-2.887474839E-3
2.835107390E2,-2.596572973E-3
2.835315732E2,-2.380492399E-3
2.835524073E2,-1.847188687E-3
2.835732414E2,-1.389297890E-3
2.835940755E2,-1.556493691E-3
2.836149097E2,-2.087989124E-3
2.836357438E2,-2.330936026E-3
2.836565779E2,-2.185571007E-3
2.836774120E2,-2.187842270E-3
2.836982461E2,-2.599022351E-3
2.837190803E2,-3.255546326E-3
2.837399144E2,-3.910055384E-3
2.837607485E2,-4.345581867E-3
2.837815826E2,-4.705697298E-3
2.838024168E2,-5.145282485E-3
2.838232509E2,-5.686225370E-3
2.838440850E2,-6.200300530E-3
2.838649191E2,-6.377613172E-3
2.838857532E2,-6.324649788E-3
2.839065874E2,-6.171314511E-3
2.839274215E2,-5.760226864E-3
2.839482556E2,-5.123240873E-3
2.839690897E2,-4.416911397E-3
2.839899239E2,-3.795940429E-3
2.840107580E2,-3.207447240E-3
2.840315921E2,-2.465562895E-3
2.840524262E2,-1.628841390E-3
2.840732604E2,-8.098210092E-4
2.840940945E2,-6.628278061E-5
2.841149286E2,5.544611486E-4
2.841357627E2,1.125790761E-3
2.841565968E2,1.721358160E-3
2.841774310E2,2.430276712E-3
2.841982651E2,3.375540487E-3
2.842190992E2,4.447943065E-3
2.842399333E2,5.338177551E-3
2.842607675E2,5.949093960E-3
2.842816016E2,6.582415663E-3
2.843024357E2,7.536811754E-3
2.843232698E2,8.594703861E-3
2.843441039E2,9.236313403E-3
2.843649381E2,9.509630501E-3
2.843857722E2,9.887164459E-3
2.844066063E2,1.025423966E-2
2.844274404E2,1.017236710E-2
2.844482746E2,9.693486616E-3
2.844691087E2,9.338468313E-3
2.844899428E2,9.151762351E-3
2.845107769E2,8.479343727E-3
2.845316110E2,7.338516880E-3
2.845524452E2,6.382062100E-3
2.845732793E2,5.786259659E-3
2.845941134E2,5.163130350E-3
2.846149475E2,4.257525783E-3
2.846357817E2,3.521082457E-3
2.846566158E2,3.189814277E-3
2.846774499E2,2.758415416E-3
2.846982840E2,1.984809060E-3
2.847191181E2,1.295079128E-3
2.847399523E2,1.039443072E-3
2.847607864E2,9.512109100E-4
2.847816205E2,7.272203220E-4
2.848024546E2,5.170219811E-4
2.848232888E2,4.438899341E-4
2.848441229E2,2.818813082E-4
2.848649570E2,1.468677656E-4
2.848857911E2,4.268639314E-4
2.849066253E2,9.122299962E-4
2.849274594E2,1.170219155E-3
2.849482935E2,1.221855870E-3
2.849691276E2,1.522312756E-3
2.849899617E2,2.035121433E-3
2.850107959E2,2.121367026E-3
2.850316300E2,1.888451166E-3
2.850524641E2,1.926046680E-3
2.850732982E2,2.242219634E-3
2.850941324E2,2.421894344E-3
2.851149665E2,2.231224906E-3
2.851358006E2,1.963954652E-3
2.851566347E2,2.074210206E-3
2.851774688E2,2.573958132E-3
2.851983030E2,2.911358606E-3
2.852191371E2,2.656245604E-3
2.852399712E2,2.231379040E-3
2.852608053E2,2.131034154E-3
2.852816395E2,1.894071582E-3
2.853024736E2,8.920734981E-4
2.853233077E2,-3.519668244E-4
2.853441418E2,-9.380787960E-4
2.853649759E2,-1.172833843E-3
2.853858101E2,-1.826345338E-3
2.854066442E2,-2.813107101E-3
2.854274783E2,-3.622840624E-3
2.854483124E2,-4.211559892E-3
2.854691466E2,-4.863020964E-3
2.854899807E2,-5.525509827E-3
2.855108148E2,-6.181287579E-3
2.855316489E2,-7.077369373E-3
2.855524830E2,-7.999033667E-3
2.855733172E2,-8.428489789E-3
2.855941513E2,-8.373761550E-3
2.856149854E2,-8.387722075E-3
2.856358195E2,-8.738728240E-3
2.856566537E2,-9.011911228E-3
2.856774878E2,-8.961169049E-3
2.856983219E2,-8.991438895E-3
2.857191560E2,-9.264605120E-3
2.857399902E2,-9.197374806E-3
2.857608243E2,-8.508300409E-3
2.857816584E2,-7.850311697E-3
2.858024925E2,-7.730261423E-3
2.858233266E2,-7.605136372E-3
2.858441608E2,-6.880667061E-3
2.858649949E2,-6.154081784E-3
2.858858290E2,-6.082055159E-3
2.859066631E2,-6.178855896E-3
2.859274973E2,-5.871442147E-3
2.859483314E2,-5.587244406E-3
2.859691655E2,-5.966193974E-3
2.859899996E2,-6.503654644E-3
2.860108337E2,-6.486755330E-3
2.860316679E2,-6.265204400E-3
2.860525020E2,-6.383114494E-3
2.860733361E2,-6.800422445E-3
2.860941702E2,-7.129540667E-3
2.861150044E2,-7.321247365E-3
2.861358385E2,-7.489440963E-3
2.861566726E2,-7.425024640E-3
2.861775067E2,-7.190371864E-3
2.861983408E2,-7.016609889E-3
2.862191750E2,-6.846341304E-3
2.862400091E2,-6.523950491E-3
2.862608432E2,-5.988306366E-3
2.862816773E2,-5.300649442E-3
2.863025115E2,-4.460270517E-3
2.863233456E2,-3.561295569E-3
2.863441797E2,-2.751305699E-3
2.863650138E2,-1.990672667E-3
2.863858479E2,-1.208198955E-3
2.864066821E2,-4.180936958E-4
2.864275162E2,3.059999435E-4
2.864483503E2,1.058354159E-3
2.864691844E2,1.805347623E-3
2.864900186E2,2.283649985E-3
2.865108527E2,2.561221831E-3
2.865316868E2,2.942663617E-3
2.865525209E2,3.654549364E-3
2.865733551E2,4.510763567E-3
2.865941892E2,5.191322882E-3
2.866150233E2,5.768259056E-3
2.866358574E2,6.314451806E-3
2.866566915E2,6.892903708E-3
2.866775257E2,7.632780820E-3
2.866983598E2,8.479453623E-3
2.867191939E2,9.293654934E-3
2.867400280E2,9.984387085E-3
2.867608622E2,1.060757041E-2
2.867816963E2,1.120621897E-2
2.868025304E2,1.160338800E-2
2.868233645E2,1.179518364E-2
2.868441986E2,1.206511073E-2
2.868650328E2,1.240770426E-2
2.868858669E2,1.246589795E-2
2.869067010E2,1.214657351E-2
2.869275351E2,1.179543138E-2
2.869483693E2,1.159201935E-2
2.869692034E2,1.127634384E-2
2.869900375E2,1.078060642E-2
2.870108716E2,1.041870937E-2
2.870317057E2,1.003349200E-2
2.870525399E2,9.096316993E-3
2.870733740E2,7.852348499E-3
2.870942081E2,7.100950927E-3
2.871150422E2,6.842660718E-3
2.871358764E2,6.222735159E-3
2.871567105E2,5.023227073E-3
2.871775446E2,4.025253002E-3
2.871983787E2,3.557601944E-3
2.872192128E2,2.980536316E-3
2.872400470E2,2.066338435E-3
2.872608811E2,1.582856639E-3
2.872817152E2,1.860627206E-3
2.873025493E2,2.127200365E-3
2.873233835E2,1.791550312E-3
2.873442176E2,1.382456045E-3
2.873650517E2,1.576034352E-3
2.873858858E2,1.906925230E-3
2.874067200E2,1.680559362E-3
2.874275541E2,1.327460748E-3
2.874483882E2,1.647253288E-3
2.874692223E2,2.395212185E-3
2.874900564E2,2.614599653E-3
2.875108906E2,2.334344201E-3
2.875317247E2,2.547268756E-3
2.875525588E2,3.386445343E-3
2.875733929E2,3.722224385E-3
2.875942271E2,3.040139098E-3
2.876150612E2,2.330413787E-3
2.876358953E2,2.180229407E-3
2.876567294E2,1.872397843E-3
2.876775635E2,8.435043856E-4
2.876983977E2,-3.101780312E-4
2.877192318E2,-9.334936040E-4
2.877400659E2,-1.440159976E-3
2.877609000E2,-2.237210749E-3
2.877817342E2,-3.164098598E-3
2.878025683E2,-4.082802217E-3
2.878234024E2,-5.037508439E-3
2.878442365E2,-5.975651089E-3
2.878650706E2,-6.693963893E-3
2.878859048E2,-7.569182664E-3
2.879067389E2,-8.831031621E-3
2.879275730E2,-9.775519371E-3
2.879484071E2,-9.961873293E-3
2.879692413E2,-9.850017726E-3
2.879900754E2,-1.001784392E-2
2.880109095E2,-1.012702473E-2
2.880317436E2,-9.698875248E-3
2.880525777E2,-9.254077449E-3
2.880734119E2,-9.316432290E-3
2.880942460E2,-9.564174339E-3
2.881150801E2,-9.387632832E-3
2.881359142E2,-8.843043819E-3
2.881567484E2,-8.679677732E-3
2.881775825E2,-8.958414197E-3
2.881984166E2,-8.814822882E-3
2.882192507E2,-8.033439517E-3
2.882400849E2,-7.472642697E-3
2.882609190E2,-7.640763186E-3
2.882817531E2,-7.870062254E-3
2.883025872E2,-7.630928420E-3
2.883234213E2,-7.489714772E-3
2.883442555E2,-7.874026895E-3
2.883650896E2,-8.298137225E-3
2.883859237E2,-8.293026127E-3
2.884067578E2,-8.158879355E-3
2.884275920E2,-8.225869387E-3
2.884484261E2,-8.284062147E-3
2.884692602E2,-8.274627849E-3
2.884900943E2,-8.321302012E-3
2.885109284E2,-8.147871122E-3
2.885317626E2,-7.429764606E-3
2.885525967E2,-6.484420039E-3
2.885734308E2,-5.850160960E-3
2.885942649E2,-5.249743350E-3
2.886150991E2,-4.221143667E-3
2.886359332E2,-3.151705489E-3
2.886567673E2,-2.415311523E-3
2.886776014E2,-1.637981040E-3
2.886984355E2,-3.754668869E-4
2.887192697E2,9.537125006E-4
2.887401038E2,1.648053294E-3
2.887609379E2,2.027920447E-3
2.887817720E2,2.797870897E-3
2.888026062E2,3.875716357E-3
2.888234403E2,4.588223994E-3
2.888442744E2,4.747845232E-3
2.888651085E2,4.925710149E-3
2.888859426E2,5.357812159E-3
2.889067768E2,5.703025963E-3
2.889276109E2,5.789816380E-3
2.889484450E2,5.874760449E-3
2.889692791E2,6.214165129E-3
2.889901133E2,6.598289590E-3
2.890109474E2,6.715380121E-3
2.890317815E2,6.733589340E-3
2.890526156E2,7.079472765E-3
2.890734498E2,7.768678479E-3
2.890942839E2,8.415395394E-3
2.891151180E2,8.895032108E-3
2.891359521E2,9.469797835E-3
2.891567862E2,1.025590487E-2
2.891776204E2,1.085851714E-2
2.891984545E2,1.098522823E-2
2.892192886E2,1.112412661E-2
2.892401227E2,1.164026093E-2
2.892609569E2,1.200399082E-2
2.892817910E2,1.179599203E-2
2.893026251E2,1.153896097E-2
2.893234592E2,1.184168085E-2
2.893442933E2,1.238206960E-2
2.893651275E2,1.253741700E-2
2.893859616E2,1.235601306E-2
2.894067957E2,1.205111668E-2
2.894276298E2,1.140586473E-2
2.894484640E2,1.032445394E-2
2.894692981E2,9.145671502E-3
2.894901322E2,8.131315932E-3
2.895109663E2,7.117749192E-3
2.895318004E2,5.834501237E-3
2.895526346E2,4.394620191E-3
2.895734687E2,3.071571700E-3
2.895943028E2,2.011013217E-3
2.896151369E2,1.271025743E-3
2.896359711E2,7.149684243E-4
2.896568052E2,1.075722103E-4
2.896776393E2,-6.900476292E-4
2.896984734E2,-1.572339330E-3
2.897193075E2,-2.323559951E-3
2.897401417E2,-2.949206391E-3
2.897609758E2,-3.580812132E-3
2.897818099E2,-4.196412861E-3
2.898026440E2,-4.593076650E-3
2.898234782E2,-4.575086292E-3
2.898443123E2,-4.202674143E-3
2.898651464E2,-3.871073015E-3
2.898859805E2,-3.815212287E-3
2.899068147E2,-3.683667164E-3
2.899276488E2,-3.215827048E-3
2.899484829E2,-2.941615414E-3
2.899693170E2,-3.372985637E-3
2.899901511E2,-3.928558435E-3
2.900109853E2,-3.836446442E-3
2.900318194E2,-3.620547010E-3
2.900526535E2,-4.173368681E-3
2.900734876E2,-5.061255768E-3
2.900943218E2,-5.302486010E-3
2.901151559E2,-5.112969317E-3
2.901359900E2,-5.421665497E-3
2.901568241E2,-6.273290142E-3
2.901776582E2,-6.999879610E-3
2.901984924E2,-7.320688572E-3
2.902193265E2,-7.567634806E-3
2.902401606E2,-7.990518585E-3
2.902609947E2,-8.421898820E-3
2.902818289E2,-8.688559756E-3
2.903026630E2,-8.707982488E-3
2.903234971E2,-8.605232462E-3
2.903443312E2,-8.574971929E-3
2.903651653E2,-8.475931361E-3
2.903859995E2,-8.018176071E-3
2.904068336E2,-7.261498831E-3
2.904276677E2,-6.782521959E-3
2.904485018E2,-6.854927633E-3
2.904693360E2,-7.014697418E-3
2.904901701E2,-6.722596940E-3
2.905110042E2,-6.106130313E-3
2.905318383E2,-5.881426856E-3
2.905526724E2,-6.170766428E-3
2.905735066E2,-6.201777607E-3
2.905943407E2,-5.510375835E-3
2.906151748E2,-4.756575450E-3
2.906360089E2,-4.739011172E-3
2.906568431E2,-5.102977157E-3
2.906776772E2,-5.133969244E-3
2.906985113E2,-4.962720908E-3
2.907193454E2,-5.216618534E-3
2.907401796E2,-5.863541737E-3
2.907610137E2,-6.215251051E-3
2.907818478E2,-6.086606532E-3
2.908026819E2,-5.900027230E-3
2.908235160E2,-5.961206742E-3
2.908443502E2,-6.062755361E-3
2.908651843E2,-5.830639042E-3
2.908860184E2,-5.205670372E-3
2.909068525E2,-4.382956307E-3
2.909276867E2,-3.588546067E-3
2.909485208E2,-2.817660104E-3
2.909693549E2,-2.013367601E-3
2.909901890E2,-1.237488352E-3
2.910110231E2,-5.113522639E-4
2.910318573E2,3.451915982E-4
2.910526914E2,1.464772155E-3
2.910735255E2,2.542756032E-3
2.910943596E2,3.401014023E-3
2.911151938E2,4.103023559E-3
2.911360279E2,4.744056612E-3
2.911568620E2,5.431811325E-3
2.911776961E2,6.026043557E-3
2.911985302E2,6.488807499E-3
2.912193644E2,6.720948964E-3
2.912401985E2,6.638249382E-3
2.912610326E2,6.520993076E-3
2.912818667E2,6.381582469E-3
2.913027009E2,6.107805297E-3
2.913235350E2,5.796981975E-3
2.913443691E2,5.604160950E-3
2.913652032E2,5.529548507E-3
2.913860373E2,5.271208473E-3
2.914068715E2,4.898793995E-3
2.914277056E2,4.912779666E-3
2.914485397E2,5.320071243E-3
2.914693738E2,5.705583375E-3
2.914902080E2,5.980263464E-3
2.915110421E2,6.437280215E-3
2.915318762E2,7.014754228E-3
2.915527103E2,7.147174794E-3
2.915735445E2,6.898977794E-3
2.915943786E2,6.981254090E-3
2.916152127E2,7.418460678E-3
2.916360468E2,7.521301042E-3
2.916568809E2,7.106184028E-3
2.916777151E2,6.970349699E-3
2.916985492E2,7.578265853E-3
2.917193833E2,8.133057505E-3
2.917402174E2,8.000939153E-3
2.917610516E2,7.656342350E-3
2.917818857E2,7.501029409E-3
2.918027198E2,7.092709653E-3
2.918235539E2,6.066601723E-3
2.918443880E2,4.963385873E-3
2.918652222E2,4.317472689E-3
2.918860563E2,3.883935744E-3
2.919068904E2,3.468871582E-3
2.919277245E2,3.215066157E-3
2.919485587E2,2.997368108E-3
2.919693928E2,2.567978576E-3
2.919902269E2,2.240265487E-3
2.920110610E2,2.438781550E-3
2.920318951E2,2.656359691E-3
2.920527293E2,2.246751916E-3
2.920735634E2,1.649867278E-3
2.920943975E2,1.631165156E-3
2.921152316E2,1.918046735E-3
2.921360658E2,1.685431111E-3
2.921568999E2,1.083844458E-3
2.921777340E2,9.137665620E-4
2.921985681E2,1.318744035E-3
2.922194023E2,1.702857204E-3
2.922402364E2,1.613797853E-3
2.922610705E2,1.279557007E-3
2.922819046E2,1.190261333E-3
2.923027387E2,1.418786356E-3
2.923235729E2,1.415658742E-3
2.923444070E2,8.305535302E-4
2.923652411E2,2.456782386E-4
2.923860752E2,1.811082329E-4
2.924069094E2,1.128830481E-4
2.924277435E2,-4.976636264E-4
2.924485776E2,-1.187451882E-3
2.924694117E2,-1.356134191E-3
2.924902458E2,-1.217682031E-3
2.925110800E2,-1.378981629E-3
2.925319141E2,-1.916631940E-3
2.925527482E2,-2.374868607E-3
2.925735823E2,-2.467792947E-3
2.925944165E2,-2.267281059E-3
2.926152506E2,-2.097626217E-3
2.926360847E2,-2.181465505E-3
2.926569188E2,-2.277271589E-3
2.926777529E2,-2.092076000E-3
2.926985871E2,-1.826320775E-3
2.927194212E2,-1.838394557E-3
2.927402553E2,-1.850081841E-3
2.927610894E2,-1.449894626E-3
2.927819236E2,-1.055388479E-3
2.928027577E2,-1.252870657E-3
2.928235918E2,-1.792532858E-3
2.928444259E2,-2.048531082E-3
2.928652600E2,-2.196083544E-3
2.928860942E2,-2.845414449E-3
2.929069283E2,-3.804431297E-3
2.929277624E2,-4.443081096E-3
2.929485965E2,-4.646415822E-3
2.929694307E2,-4.865102470E-3
2.929902648E2,-5.389451515E-3
2.930110989E2,-5.998369772E-3
2.930319330E2,-6.516907830E-3
2.930527672E2,-7.035563700E-3
2.930736013E2,-7.692756131E-3
2.930944354E2,-8.397464640E-3
2.931152695E2,-8.969030343E-3
2.931361036E2,-9.397051297E-3
2.931569378E2,-9.623249993E-3
2.931777719E2,-9.646495804E-3
2.931986060E2,-9.562129155E-3
2.932194401E2,-9.390098974E-3
2.932402743E2,-9.048301727E-3
2.932611084E2,-8.446371183E-3
2.932819425E2,-7.662203163E-3
2.933027766E2,-6.811114959E-3
2.933236107E2,-5.905087106E-3
2.933444449E2,-4.950465634E-3
2.933652790E2,-4.133142531E-3
2.933861131E2,-3.465813352E-3
2.934069472E2,-2.624573652E-3
2.934277814E2,-1.586324535E-3
2.934486155E2,-8.688154630E-4
2.934694496E2,-7.846032968E-4
2.934902837E2,-6.488910876E-4
2.935111178E2,1.053406450E-4
2.935319520E2,7.844399661E-4
2.935527861E2,7.432806888E-4
2.935736202E2,5.413395702E-4
2.935944543E2,8.595635882E-4
2.936152885E2,1.232328010E-3
2.936361226E2,9.961379692E-4
2.936569567E2,5.610265653E-4
2.936777908E2,5.899101961E-4
2.936986249E2,9.452418890E-4
2.937194591E2,1.166646252E-3
2.937402932E2,1.252222690E-3
2.937611273E2,1.420597197E-3
2.937819614E2,1.704466995E-3
2.938027956E2,2.116640564E-3
2.938236297E2,2.677705605E-3
2.938444638E2,3.337522503E-3
2.938652979E2,3.941825591E-3
2.938861321E2,4.467910156E-3
2.939069662E2,5.072399508E-3
2.939278003E2,5.647135433E-3
2.939486344E2,6.000685506E-3
2.939694685E2,6.198862568E-3
2.939903027E2,6.420528982E-3
2.940111368E2,6.688821130E-3
2.940319709E2,6.835450418E-3
2.940528050E2,6.809307262E-3
2.940736392E2,6.824729964E-3
2.940944733E2,6.977823097E-3
2.941153074E2,6.981953979E-3
2.941361415E2,6.577011663E-3
2.941569756E2,5.846335553E-3
2.941778098E2,5.156879779E-3
2.941986439E2,4.674783442E-3
2.942194780E2,4.222843796E-3
2.942403121E2,3.772342578E-3
2.942611463E2,3.465878777E-3
2.942819804E2,3.396938788E-3
2.943028145E2,3.324427176E-3
2.943236486E2,3.048020881E-3
2.943444827E2,2.865342889E-3
2.943653169E2,3.083818126E-3
2.943861510E2,3.612934845E-3
2.944069851E2,3.981598187E-3
2.944278192E2,4.013218917E-3
2.944486534E2,4.079953767E-3
2.944694875E2,4.449108616E-3
2.944903216E2,4.962959327E-3
2.945111557E2,5.175453611E-3
2.945319898E2,5.015431903E-3
2.945528240E2,5.066614132E-3
2.945736581E2,5.742174108E-3
2.945944922E2,6.558620837E-3
2.946153263E2,6.792886183E-3
2.946361605E2,6.658712402E-3
2.946569946E2,6.981108338E-3
2.946778287E2,7.661453448E-3
2.946986628E2,7.612222806E-3
2.947194970E2,6.594637409E-3
2.947403311E2,5.644978490E-3
2.947611652E2,5.251628347E-3
2.947819993E2,4.646085203E-3
2.948028334E2,3.476562677E-3
2.948236676E2,2.597172745E-3
2.948445017E2,2.476290334E-3
2.948653358E2,2.341477200E-3
2.948861699E2,1.506165951E-3
2.949070041E2,5.207736976E-4
2.949278382E2,1.834223804E-4
2.949486723E2,2.477609669E-4
2.949695064E2,-1.065335528E-5
2.949903405E2,-7.308915956E-4
2.950111747E2,-1.325634890E-3
2.950320088E2,-1.433247002E-3
2.950528429E2,-1.430130797E-3
2.950736770E2,-1.601949101E-3
2.950945112E2,-1.708851079E-3
2.951153453E2,-1.438448904E-3
2.951361794E2,-1.057725865E-3
2.951570135E2,-1.208320260E-3
2.951778476E2,-1.905000070E-3
2.951986818E2,-2.510439605E-3
2.952195159E2,-2.699231030E-3
2.952403500E2,-2.919376362E-3
2.952611841E2,-3.575922456E-3
2.952820183E2,-4.383822903E-3
2.953028524E2,-4.880169407E-3
2.953236865E2,-5.041575525E-3
2.953445206E2,-5.338099785E-3
2.953653547E2,-5.990843289E-3
2.953861889E2,-6.629200187E-3
2.954070230E2,-7.035562769E-3
2.954278571E2,-7.530899718E-3
2.954486912E2,-8.363501169E-3
2.954695254E2,-9.169753641E-3
2.954903595E2,-9.571858682E-3
2.955111936E2,-9.756983258E-3
2.955320277E2,-9.928632528E-3
2.955528619E2,-9.901661426E-3
2.955736960E2,-9.730434045E-3
2.955945301E2,-9.766952135E-3
2.956153642E2,-9.796526283E-3
2.956361983E2,-9.255735204E-3
2.956570325E2,-8.267723024E-3
2.956778666E2,-7.507775910E-3
2.956987007E2,-6.901366636E-3
2.957195348E2,-5.815328564E-3
2.957403690E2,-4.507298581E-3
2.957612031E2,-3.647086909E-3
2.957820372E2,-3.015270922E-3
2.958028713E2,-1.960328780E-3
2.958237054E2,-6.878013955E-4
2.958445396E2,5.558361590E-5
2.958653737E2,3.741229593E-4
2.958862078E2,8.963324944E-4
2.959070419E2,1.649605227E-3
2.959278761E2,2.190118656E-3
2.959487102E2,2.388778841E-3
2.959695443E2,2.557947999E-3
2.959903784E2,2.738322597E-3
2.960112125E2,2.598297317E-3
2.960320467E2,2.108786954E-3
2.960528808E2,1.860338147E-3
2.960737149E2,2.268416574E-3
2.960945490E2,2.795140259E-3
2.961153832E2,2.722702455E-3
2.961362173E2,2.295393031E-3
2.961570514E2,2.584100235E-3
2.961778855E2,3.793015843E-3
2.961987196E2,4.971370101E-3
2.962195538E2,5.712552927E-3
2.962403879E2,6.429015659E-3
2.962612220E2,7.423961069E-3
2.962820561E2,8.287956938E-3
2.963028903E2,8.734609000E-3
2.963237244E2,9.237986058E-3
2.963445585E2,9.914212860E-3
2.963653926E2,1.037978381E-2
2.963862268E2,1.039309800E-2
2.964070609E2,1.018647105E-2
2.964278950E2,1.016377658E-2
2.964487291E2,1.013686694E-2
2.964695632E2,9.868996218E-3
2.964903974E2,9.489206597E-3
2.965112315E2,9.130625054E-3
2.965320656E2,8.605025709E-3
2.965528997E2,7.607375272E-3
2.965737339E2,6.412059069E-3
2.965945680E2,5.379756447E-3
2.966154021E2,4.514710046E-3
2.966362362E2,3.737743013E-3
2.966570703E2,3.026929218E-3
2.966779045E2,2.371439477E-3
2.966987386E2,1.650926424E-3
2.967195727E2,1.134057646E-3
2.967404068E2,1.225995948E-3
2.967612410E2,1.599166542E-3
2.967820751E2,1.544571598E-3
2.968029092E2,1.041781274E-3
2.968237433E2,8.814128814E-4
2.968445774E2,1.209197100E-3
2.968654116E2,1.278436859E-3
2.968862457E2,8.952944772E-4
2.969070798E2,7.614697097E-4
2.969279139E2,1.394394320E-3
2.969487481E2,2.204772085E-3
2.969695822E2,2.398545388E-3
2.969904163E2,2.141135279E-3
2.970112504E2,2.225163160E-3
2.970320845E2,2.913839417E-3
2.970529187E2,3.452504985E-3
2.970737528E2,3.158338601E-3
2.970945869E2,2.258310327E-3
2.971154210E2,1.551397610E-3
2.971362552E2,1.295975992E-3
2.971570893E2,9.460173314E-4
2.971779234E2,2.592266828E-4
2.971987575E2,-4.793076077E-4
2.972195917E2,-9.468747303E-4
2.972404258E2,-1.234566676E-3
2.972612599E2,-1.593410620E-3
2.972820940E2,-2.018853091E-3
2.973029281E2,-2.485967241E-3
2.973237623E2,-2.833413891E-3
2.973445964E2,-3.062580246E-3
2.973654305E2,-3.495372832E-3
2.973862646E2,-4.242034629E-3
2.974070988E2,-4.892413504E-3
2.974279329E2,-4.935329780E-3
2.974487670E2,-4.712938331E-3
2.974696011E2,-4.811371677E-3
2.974904352E2,-5.034888629E-3
2.975112694E2,-4.969306290E-3
2.975321035E2,-4.903088324E-3
2.975529376E2,-5.366229452E-3
2.975737717E2,-5.949875340E-3
2.975946059E2,-5.997873377E-3
2.976154400E2,-5.809850991E-3
2.976362741E2,-6.044786423E-3
2.976571082E2,-6.535787135E-3
2.976779423E2,-6.606715266E-3
2.976987765E2,-6.331753917E-3
2.977196106E2,-6.277712993E-3
2.977404447E2,-6.461183541E-3
2.977612788E2,-6.493490189E-3
2.977821130E2,-6.474247202E-3
2.978029471E2,-6.765716709E-3
2.978237812E2,-7.189592347E-3
2.978446153E2,-7.384464145E-3
2.978654494E2,-7.332886569E-3
2.978862836E2,-7.226416841E-3
2.979071177E2,-7.015460171E-3
2.979279518E2,-6.697582547E-3
2.979487859E2,-6.634858437E-3
2.979696201E2,-6.755736191E-3
2.979904542E2,-6.474705413E-3
2.980112883E2,-5.575050134E-3
2.980321224E2,-4.730117507E-3
2.980529566E2,-4.465497099E-3
2.980737907E2,-4.191731568E-3
2.980946248E2,-3.383529838E-3
2.981154589E2,-2.439790638E-3
2.981362930E2,-1.915829256E-3
2.981571272E2,-1.547439955E-3
2.981779613E2,-7.912554429E-4
2.981987954E2,1.189007598E-4
2.982196295E2,6.721670507E-4
2.982404637E2,9.016260155E-4
2.982612978E2,1.237007789E-3
2.982821319E2,1.745082671E-3
2.983029660E2,2.188580576E-3
